18:00,19:00,20:00,21:00,22:00,23:00,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00
48,62,47,63,48,66,50,47,49,62,48,63,110,62,47,61,62,187,64,78,63,47,62,63
47,47,62,59,50,62,62,55,62,47,49,63,61,125,44,77,47,63,45,47,48,62,50,47
65,58,63,78,54,47,47,62,47,63,65,64,62,170,46,63,47,63,50,64,62,66,63,64
65,47,46,65,63,66,62,48,47,66,47,47,78,60,48,63,47,60,63,62,78,65,62,63
64,47,47,79,63,50,47,47,62,64,63,62,60,62,47,49,66,49,64,63,47,60,47,46
62,50,50,62,51,890,47,63,49,53,64,62,62,63,47,47,60,52,49,62,63,60,47,64
50,62,47,62,63,63,65,62,66,47,47,48,62,44,63,75,62,66,66,47,62,62,62,61
65,62,62,62,49,63,46,65,64,62,62,48,63,65,62,62,68,60,50,47,62,65,47,64
47,48,63,46,49,47,47,65,78,62,63,47,65,51,48,64,62,110,47,65,60,81,66,47
62,50,64,63,63,48,49,47,45,62,49,46,47,47,54,61,62,79,49,61,47,47,63,47
66,48,47,48,169,47,66,70,68,47,66,46,61,62,47,78,62,62,53,47,62,63,47,63
63,63,66,63,50,60,59,63,47,47,47,49,47,64,55,80,64,50,62,62,63,61,62,78
50,67,63,47,59,69,63,63,65,47,63,62,47,63,48,61,61,435,65,63,78,68,63,46
47,62,65,48,63,59,62,63,63,63,46,47,62,62,62,61,63,66,48,63,79,64,47,33
78,63,63,64,63,122,47,47,64,66,49,47,63,63,50,47,78,47,48,62,62,47,48,62
63,48,63,63,51,48,48,47,64,48,63,53,63,62,65,63,65,62,46,48,63,60,63,94
62,62,46,62,63,65,62,65,64,62,60,63,46,63,47,65,156,47,64,63,62,63,46,62
47,51,47,47,47,60,63,47,67,58,46,47,47,48,60,62,63,98,63,47,47,47,63,46
67,78,63,62,63,63,50,63,63,49,63,63,47,47,63,63,63,63,70,78,62,62,49,63
62,62,64,50,65,62,65,67,62,47,47,50,48,62,49,47,62,47,63,63,47,53,48,47
50,63,47,47,62,48,49,65,65,62,66,64,47,94,63,62,64,96,63,78,62,47,62,81
47,64,63,50,51,78,62,62,62,46,62,50,64,63,63,78,65,96,63,78,47,62,47,48
47,62,47,59,63,66,63,48,62,67,47,47,63,64,62,47,79,60,47,63,44,48,62,62
47,47,63,62,49,391,62,64,47,78,49,64,65,64,50,66,80,63,78,47,81,47,46,78
47,47,47,62,47,48,62,63,62,44,63,47,63,249,49,48,59,63,47,63,60,47,50,47
62,66,47,63,47,47,47,47,47,64,63,63,47,60,46,66,64,609,62,63,47,45,64,47
64,45,47,61,62,46,62,65,60,62,64,65,47,62,60,63,63,46,66,63,47,422,65,62
48,47,64,63,47,63,47,78,62,63,47,62,63,50,66,63,62,64,65,63,169,62,49,47
65,47,47,50,50,60,64,64,47,47,47,65,62,59,71,64,62,60,47,47,64,52,47,78
63,56,47,61,47,62,62,47,79,49,44,63,63,47,47,49,47,63,47,50,63,63,46,53
42,63,62,78,46,65,47,63,63,65,49,66,50,62,47,62,62,63,93,62,62,48,47,47
63,47,63,62,63,64,65,47,47,63,62,67,63,79,62,49,47,62,47,63,48,47,65,50
48,67,63,63,63,61,47,62,62,64,47,140,62,62,60,64,47,51,50,81,47,62,62,47
47,45,63,63,47,66,62,49,49,47,49,47,52,62,47,59,49,237,47,62,47,49,63,59
62,63,63,47,63,42,45,47,47,62,47,62,57,62,77,47,63,63,47,65,64,62,63,62
47,63,62,62,66,62,63,47,64,64,47,79,63,50,59,63,47,47,62,63,61,65,62,62
50,65,63,46,63,62,76,63,64,47,47,95,62,47,63,78,63,171,47,50,62,60,63,49
47,62,47,66,65,47,48,49,47,46,51,50,63,63,47,62,60,62,63,62,47,63,48,65
62,65,47,59,63,38,62,62,47,47,62,62,46,65,81,63,62,48,63,63,501,66,64,50
63,62,63,62,63,63,59,47,63,63,62,62,47,63,81,49,62,64,47,78,65,46,63,48
69,62,47,61,47,48,63,63,65,62,47,62,47,62,61,60,49,61,78,47,47,51,62,47
62,51,63,62,63,47,62,63,49,62,64,65,62,63,80,64,60,63,46,65,47,62,79,48
63,65,47,60,63,63,59,63,47,47,62,77,62,63,75,60,50,78,47,63,51,78,47,63
62,62,63,63,63,47,47,62,64,47,47,61,78,62,79,47,78,64,62,62,47,47,55,62
50,62,47,62,63,64,64,67,47,64,63,47,63,65,62,61,63,92,62,78,63,61,47,46
78,59,46,63,62,47,81,47,47,63,64,111,62,46,47,62,64,48,50,97,62,48,47,63
47,47,62,82,47,66,64,63,63,47,46,65,47,63,47,63,51,47,63,47,47,63,62,63
44,47,47,63,80,62,47,50,62,66,63,47,47,48,62,47,63,63,47,62,60,64,63,47
60,63,47,63,48,64,65,47,47,59,64,77,62,78,47,47,47,47,48,47,63,64,63,47
49,63,47,62,63,47,49,49,64,62,49,63,47,126,60,62,62,62,67,65,62,63,65,62
49,47,46,62,49,63,47,66,47,47,47,92,63,140,50,50,62,63,65,62,62,63,65,48
47,62,63,62,55,63,62,65,64,49,64,63,47,49,63,63,65,72,64,62,62,60,63,47
66,47,47,64,44,47,47,64,62,63,62,63,47,63,80,47,60,62,47,66,47,78,66,63
63,62,63,51,80,46,47,71,64,46,46,62,63,62,54,62,47,48,48,63,92,49,47,47
47,62,63,62,62,71,125,63,49,47,49,64,62,78,62,47,62,47,46,63,47,62,66,46
64,49,47,59,57,45,62,62,47,62,63,63,47,66,66,49,48,64,62,62,46,47,63,62
62,47,47,63,49,62,62,78,62,65,80,63,62,48,50,64,59,77,47,62,330,63,47,64
47,46,47,64,62,156,47,78,62,47,63,49,47,109,59,61,63,64,63,47,62,62,62,47
52,63,62,78,63,47,66,48,48,63,62,62,47,63,63,62,93,61,62,47,60,50,47,47
62,59,47,66,50,54,64,47,94,63,62,62,53,283,46,47,47,45,47,47,62,64,58,63
63,66,47,66,49,46,94,62,50,65,46,63,62,61,46,49,66,62,48,63,62,63,63,46
47,67,62,63,48,62,62,66,65,63,64,62,62,61,59,47,64,64,63,62,47,62,63,49
64,66,65,64,64,64,47,49,64,66,63,63,63,63,46,48,65,79,64,62,47,49,63,47
64,47,64,63,62,44,62,50,66,63,47,63,66,64,64,47,61,61,63,62,63,63,62,64
66,63,78,81,62,59,65,62,47,63,47,66,47,66,78,62,47,63,63,59,70,63,47,47
47,63,47,62,65,63,47,50,64,62,47,78,62,47,61,62,63,60,65,62,47,63,65,62
62,62,62,62,47,49,62,62,47,46,78,78,62,360,66,63,63,252,78,64,47,46,50,47
61,63,63,78,47,47,47,48,63,47,46,77,63,63,59,47,63,47,47,62,47,65,65,49
47,46,62,63,63,62,47,62,48,47,63,65,65,212,48,47,109,60,63,62,50,46,48,65
97,64,62,61,63,44,61,62,62,50,46,62,62,62,64,61,65,65,63,62,60,63,63,48
47,64,62,78,61,45,60,63,63,49,62,96,46,62,66,65,60,47,48,281,46,62,47,64
66,47,62,63,48,47,47,60,64,50,51,62,46,62,43,47,62,47,47,78,63,47,65,47
62,66,62,47,64,63,63,47,63,62,47,61,62,45,78,64,63,47,62,62,62,65,64,65
219,63,49,63,46,58,47,64,48,51,63,62,65,63,45,47,48,65,50,62,47,62,47,49
50,50,47,62,49,44,62,47,62,62,47,62,62,65,47,65,63,47,47,63,47,47,78,62
48,47,47,62,66,50,48,63,51,47,59,78,47,60,63,64,63,127,65,65,47,63,47,66
62,65,47,97,60,62,63,62,62,50,47,78,47,48,45,47,62,63,63,47,63,80,47,62
63,109,65,63,79,47,47,66,47,45,62,63,47,62,55,47,63,47,47,60,47,50,47,63
63,64,47,47,46,91,62,63,47,47,47,63,62,63,54,62,62,60,62,48,55,60,49,67
62,125,46,63,63,62,62,63,62,63,47,62,47,63,62,48,63,63,62,64,50,60,63,49
65,65,47,62,63,44,48,48,47,63,46,62,54,62,64,63,47,61,50,95,47,66,63,47
47,66,47,65,80,47,62,64,63,49,63,48,47,63,47,47,80,62,63,49,66,62,62,47
62,46,47,66,48,47,47,64,65,47,63,94,47,62,61,47,64,65,47,62,63,76,60,62
62,62,108,59,78,63,47,62,47,63,63,48,63,78,47,47,79,48,49,64,47,50,47,48
63,63,62,77,47,47,71,63,62,63,63,66,47,60,49,62,79,60,62,47,43,48,63,62
64,47,62,47,65,62,49,49,49,62,62,65,48,66,47,63,59,78,48,64,79,65,47,63
48,156,62,79,63,65,62,47,66,47,63,75,46,63,64,62,69,79,63,47,62,47,47,49
63,47,47,64,47,60,47,50,64,47,62,78,47,143,63,47,64,95,62,78,63,46,47,48
64,79,46,63,47,63,65,63,64,63,63,49,47,49,62,51,61,108,47,62,66,46,65,50
62,77,62,46,47,64,63,63,63,64,54,111,47,140,62,47,65,78,60,62,59,50,47,48
62,47,63,63,63,61,63,66,61,65,63,61,47,63,47,66,65,63,46,47,47,47,63,62
63,47,48,65,47,63,62,47,47,46,64,67,47,78,140,54,47,49,63,62,62,50,62,47
63,47,65,64,62,60,46,69,49,48,47,62,62,60,63,62,93,48,50,63,63,47,45,125
67,47,63,63,63,62,62,64,63,56,62,109,62,62,62,51,66,47,55,78,58,62,65,47
58,70,62,62,47,60,63,69,62,62,47,48,63,65,64,62,59,78,50,63,63,63,62,77
49,47,63,62,173,61,62,63,66,47,47,81,62,66,63,47,47,76,65,63,47,65,63,51
63,47,62,63,62,62,62,50,47,63,47,51,63,59,92,62,63,62,62,47,62,47,49,47
47,65,47,46,47,63,65,47,62,48,46,64,63,64,63,63,67,47,50,51,65,64,65,63
80,63,47,65,64,64,62,49,47,47,47,62,46,63,62,47,62,78,56,63,51,47,63,47
47,47,63,62,47,46,47,47,62,65,46,93,47,47,63,63,58,62,47,47,46,63,64,62
64,63,47,48,63,62,47,64,59,50,63,64,64,66,78,64,59,61,66,78,49,47,47,64
78,43,63,49,49,62,48,63,63,46,62,63,62,63,78,47,63,60,62,63,63,63,47,48
66,94,62,62,65,63,63,63,62,50,62,188,47,63,62,62,63,47,62,77,62,62,63,47
47,62,64,47,50,62,47,62,56,62,63,63,47,47,47,63,62,62,50,65,31,62,49,47
47,66,47,64,79,47,49,51,63,62,62,63,47,64,63,50,51,43,48,64,47,47,50,62
62,48,63,63,55,65,47,65,63,47,64,62,63,65,60,63,78,66,63,62,153,47,78,63
50,47,67,63,59,60,62,63,50,62,63,78,47,63,62,63,64,60,63,80,47,62,63,47
47,47,62,46,49,66,47,60,47,63,95,53,62,48,49,47,61,49,47,63,47,47,63,47
62,47,63,66,65,44,62,44,47,47,63,62,47,63,65,62,48,62,47,63,66,47,47,63
50,49,47,47,47,47,46,63,64,64,65,63,63,63,49,62,48,47,63,64,46,48,63,62
49,65,47,62,62,64,50,63,47,47,63,79,47,65,63,63,48,43,63,62,45,48,47,48
63,62,65,63,66,47,63,47,67,46,45,62,63,63,59,62,62,63,47,64,62,61,50,63
62,64,49,64,62,47,47,65,96,47,52,94,65,64,66,49,60,68,53,64,47,45,63,47
47,63,62,62,48,219,63,62,63,47,50,63,46,62,60,65,80,49,49,47,48,63,62,62
62,66,65,50,64,45,63,50,64,47,63,62,63,64,64,63,49,47,48,62,47,49,47,62
66,63,47,49,64,62,47,62,68,51,53,50,47,65,61,63,60,47,47,64,60,62,66,63
65,66,50,63,63,62,62,49,62,48,63,63,46,63,63,62,66,65,62,62,63,64,62,65
62,79,63,48,94,60,48,62,62,47,63,49,47,78,62,47,60,60,64,63,62,47,51,65
62,62,47,63,62,63,64,63,63,47,65,49,47,62,46,62,47,62,65,47,62,62,49,62
63,49,67,63,78,63,62,48,62,60,62,47,47,47,62,45,61,63,66,62,63,47,48,64
47,63,64,63,63,62,47,63,47,63,47,79,47,62,48,60,52,47,79,63,47,63,47,63
63,47,64,63,47,47,64,47,50,49,49,79,62,64,63,47,45,60,62,62,52,62,47,63
62,55,63,94,62,47,50,62,64,51,50,49,93,78,47,50,65,62,66,50,59,49,63,49
67,62,62,78,46,78,47,64,47,48,47,78,47,79,64,50,60,63,80,47,49,63,49,64
47,49,51,62,47,58,64,59,62,64,50,47,47,63,61,63,63,49,49,47,61,62,47,65
63,65,63,48,47,47,62,47,63,46,46,47,47,234,62,64,44,48,78,78,47,65,47,62
56,48,47,63,63,59,47,62,64,49,63,65,62,64,63,63,62,62,66,63,62,62,47,49
65,81,64,48,48,47,47,63,47,78,51,78,65,61,64,48,63,64,63,66,63,50,66,47
50,47,50,63,63,64,63,63,47,50,66,64,62,60,64,62,63,64,47,62,62,62,70,62
46,46,50,62,48,61,71,47,62,47,64,63,62,60,47,47,67,62,49,47,62,47,62,78
49,63,62,81,62,64,47,49,47,63,48,62,47,62,63,62,47,59,63,64,63,47,63,56
49,62,62,59,64,61,62,47,62,64,63,63,62,47,63,65,56,63,50,95,63,47,62,62
62,63,47,62,63,47,47,51,63,47,64,63,63,63,65,63,60,63,78,61,49,49,64,62
65,47,48,66,47,63,63,47,47,47,47,49,47,63,47,63,65,62,80,66,48,63,47,47
65,63,47,59,50,63,63,63,49,62,47,48,48,63,62,62,59,62,62,79,62,63,78,47
49,47,45,62,63,62,62,66,47,46,62,67,63,62,48,65,63,50,47,46,66,62,48,64
47,65,63,63,56,61,78,63,62,63,64,63,63,47,62,51,49,45,64,63,62,61,63,47
51,52,50,48,47,63,47,62,62,47,63,64,47,66,65,47,48,50,66,64,47,47,47,47
62,63,62,46,47,47,62,65,47,49,65,65,62,62,43,47,58,48,54,66,63,62,49,47
49,63,50,45,47,61,64,45,47,63,62,62,47,64,48,50,47,51,63,48,62,64,49,47
49,63,60,62,63,47,63,67,50,63,62,65,47,62,70,52,62,46,64,63,47,47,47,47
62,60,47,94,47,47,62,109,47,54,47,62,46,65,47,47,49,60,62,78,62,47,48,45
62,63,46,45,54,61,47,62,47,62,64,62,49,63,62,62,65,47,62,63,47,47,62,63
64,64,46,66,62,48,62,63,47,47,51,62,47,66,63,62,64,62,66,49,63,46,47,47
62,47,45,59,47,61,65,61,62,63,62,109,47,80,63,63,65,47,63,63,62,47,47,47
66,65,47,59,80,66,62,63,62,50,65,63,63,47,47,47,60,43,63,47,62,61,47,66
65,48,47,63,48,46,62,63,62,47,65,63,50,48,63,49,79,49,50,65,62,63,51,47
64,62,49,47,47,62,67,63,62,46,47,63,62,50,47,47,62,62,47,62,47,60,49,70
47,47,63,60,66,46,78,63,64,46,67,47,55,66,47,55,47,47,66,62,64,65,62,63
65,49,47,64,66,60,63,62,63,63,47,62,47,47,46,63,67,62,47,51,62,42,50,47
63,47,62,61,48,48,62,47,66,62,63,65,63,75,47,63,59,61,47,63,62,80,47,46
58,63,80,79,62,64,62,65,62,48,47,63,62,63,45,64,63,79,63,78,62,62,63,47
49,60,47,78,44,61,49,62,47,46,47,64,47,47,48,63,47,94,64,63,50,64,47,47
47,62,125,65,66,62,62,47,63,47,46,47,60,62,61,62,62,60,61,63,62,65,65,62
63,48,62,93,47,47,62,62,62,46,47,47,47,79,60,64,60,62,47,63,47,62,62,110
62,71,47,66,65,50,47,65,47,63,65,49,62,61,47,65,46,62,47,47,63,47,62,47
64,63,49,63,62,47,62,64,62,65,64,63,62,78,62,50,62,63,51,46,47,62,63,65
674,48,63,48,47,59,48,63,62,47,48,62,47,78,63,47,80,62,64,54,66,62,62,47
47,63,46,63,62,60,62,96,63,46,47,63,62,60,219,47,46,47,63,64,62,63,63,47
48,47,48,62,64,50,65,62,63,47,63,63,46,63,47,47,60,63,48,62,47,47,47,46
63,46,50,77,62,61,47,63,48,63,62,47,63,63,79,47,79,62,60,37,49,62,47,65
78,47,63,60,63,49,62,48,62,63,63,63,47,60,47,50,62,46,51,62,62,64,62,47
63,47,62,63,62,60,50,49,50,46,47,66,66,63,63,47,62,62,48,63,47,93,62,47
49,47,47,78,64,63,63,62,47,63,62,63,62,47,62,62,64,47,54,48,47,62,62,63
77,47,47,63,50,62,62,70,62,63,50,47,62,95,62,65,45,62,64,48,47,62,47,63
47,49,46,62,62,66,62,63,49,47,62,49,47,61,64,47,62,65,64,62,47,62,47,47
49,63,62,49,47,61,47,64,64,46,64,46,62,47,64,49,54,60,52,62,46,50,47,63
78,66,63,62,62,61,47,65,62,47,50,47,62,47,61,65,50,78,64,78,62,62,62,47
60,66,63,63,47,47,62,47,50,63,62,78,65,47,62,49,68,50,62,266,78,51,78,47
63,62,66,62,63,62,64,47,47,47,47,63,63,66,46,63,65,50,49,66,47,46,66,64
47,62,47,96,62,63,64,94,47,47,63,47,63,62,47,66,70,47,65,62,47,48,63,62
64,56,64,78,62,66,63,46,47,46,47,48,59,63,63,47,65,156,47,66,47,79,47,47
46,50,55,63,47,47,66,65,63,63,65,47,78,64,47,47,78,62,47,63,65,109,47,47
47,47,47,63,49,47,63,47,47,47,65,63,63,65,65,46,66,64,47,63,66,49,63,47
48,65,63,62,65,64,64,48,50,47,47,65,63,65,47,65,59,62,47,47,63,63,47,49
47,53,50,80,63,62,47,64,47,47,63,62,109,62,43,47,47,61,50,62,49,62,63,62
62,55,47,64,63,61,50,47,47,47,47,62,47,47,90,47,62,63,62,63,45,50,62,65
63,62,63,47,49,47,50,62,47,47,63,63,63,63,50,50,63,78,63,55,47,47,50,63
50,65,63,47,62,62,65,63,47,47,64,63,63,45,62,54,78,63,47,63,47,62,47,47
65,50,47,62,47,62,63,50,48,65,62,48,47,48,63,64,64,62,46,64,62,47,47,46
66,50,47,63,55,49,47,57,47,48,47,59,62,62,49,62,78,62,49,46,47,43,48,47
62,62,62,63,47,62,65,48,66,62,47,63,62,63,48,62,63,64,54,65,47,250,47,63
63,53,47,62,82,47,50,62,63,47,47,62,49,64,63,45,65,47,47,63,63,46,62,62
47,62,47,64,47,62,47,66,64,62,63,50,63,48,62,50,61,61,47,65,63,47,63,63
48,63,65,66,94,63,62,66,61,63,47,50,51,64,78,47,79,63,65,48,64,63,50,46
62,63,62,62,62,49,62,63,49,64,62,47,63,78,54,49,62,47,47,63,46,47,49,47
63,60,47,64,63,47,62,65,47,63,47,62,47,109,63,63,61,78,47,64,47,51,62,62
63,63,46,63,64,50,64,47,64,47,62,56,63,60,64,64,62,68,47,62,47,50,47,63
113,47,63,63,62,59,47,65,50,47,62,62,66,93,50,52,64,46,62,62,62,62,62,47
50,60,63,64,47,47,47,64,62,67,62,47,63,48,78,63,47,61,63,63,47,47,63,63
77,62,47,65,64,80,126,63,47,80,64,47,63,63,61,47,63,63,47,62,48,65,65,53
47,47,63,65,66,63,46,47,47,62,62,65,51,63,61,45,63,60,50,79,65,63,62,31
94,63,63,47,63,61,61,47,65,47,47,64,62,63,62,63,78,48,63,79,66,63,50,59
62,63,62,63,63,48,64,48,49,65,62,49,62,62,62,47,66,51,64,110,62,63,63,60
62,66,64,47,128,63,47,47,62,62,63,65,47,63,65,66,64,49,47,62,62,47,47,66
61,46,47,48,62,60,61,80,47,63,66,51,63,47,95,47,61,48,62,62,63,65,62,63
47,63,65,63,62,62,47,61,47,47,62,62,46,62,47,62,64,60,47,48,63,66,65,47
62,63,62,47,63,63,47,62,64,62,63,62,63,80,64,63,66,47,47,50,62,50,47,63
63,63,62,47,47,62,49,63,64,47,62,62,47,63,46,47,46,61,62,62,47,62,47,47
94,63,47,63,63,63,48,50,45,47,47,63,66,63,62,63,46,108,47,63,47,51,47,63
62,62,65,46,63,49,53,63,63,63,62,47,62,62,65,47,47,50,66,63,65,47,47,62
46,47,62,80,47,46,62,48,64,47,63,63,47,63,60,49,61,49,62,48,47,65,63,63
62,65,47,47,50,61,65,62,62,51,46,63,62,63,66,51,51,64,49,63,49,63,62,63
65,65,46,63,48,63,66,64,47,47,78,62,63,65,43,47,60,59,47,64,47,63,62,63
63,47,47,49,47,63,62,47,48,62,63,63,47,63,43,47,63,62,63,65,47,64,47,62
63,63,63,63,46,45,47,63,63,62,62,62,47,64,62,50,63,63,63,78,47,64,94,63
62,64,47,66,47,62,62,47,62,63,63,63,63,78,50,63,47,62,62,46,65,64,53,47
47,65,62,62,62,65,62,62,62,50,47,62,47,62,62,62,51,48,48,47,63,63,47,62
63,63,64,48,47,66,63,63,47,47,78,46,47,62,62,56,63,63,62,63,49,62,62,47
63,63,62,62,45,47,49,63,64,62,63,48,49,63,64,63,62,62,50,62,64,62,47,47
62,63,46,78,63,63,62,47,62,45,62,66,63,50,60,49,78,93,50,64,62,47,47,64
125,62,61,63,47,63,51,47,65,61,64,78,62,47,60,63,61,62,44,62,47,47,63,62
63,47,47,46,62,63,53,46,64,62,62,47,47,63,47,47,110,62,50,46,63,64,63,47
43,47,63,62,48,63,62,61,47,47,62,62,62,47,62,47,62,63,62,63,62,49,47,62
49,48,47,64,47,63,59,47,62,47,46,49,62,63,63,63,62,62,62,50,62,47,61,62
62,51,62,63,48,47,63,47,78,62,62,47,62,63,48,47,66,61,63,63,47,48,64,63
47,47,49,63,47,62,50,50,59,46,62,62,63,60,63,63,60,61,63,47,51,63,47,47
48,63,46,62,63,47,62,51,49,47,63,63,62,47,65,49,65,48,47,63,62,66,94,63
62,47,50,63,47,49,63,47,47,63,64,62,48,47,63,47,65,76,63,79,62,63,47,62
49,62,62,81,63,47,63,78,62,62,62,63,63,47,50,65,60,65,64,62,62,48,62,47
48,64,62,62,47,64,63,62,47,64,63,47,62,46,62,47,63,63,48,63,63,62,54,62
49,63,62,47,64,61,47,62,62,63,62,46,47,63,47,66,63,60,113,63,48,63,47,49
44,64,63,50,47,49,48,48,63,47,47,63,62,47,47,50,63,64,252,66,62,50,47,62
63,49,63,47,47,63,63,63,47,47,47,63,65,64,66,81,62,61,63,64,62,62,50,47
48,64,63,62,47,62,47,47,65,46,62,64,47,66,201,63,64,63,80,65,63,47,187,47
47,66,47,63,51,64,65,77,64,62,47,64,47,62,62,47,60,62,62,63,62,63,63,47
63,63,47,64,63,61,63,48,63,63,63,49,63,65,62,47,63,63,47,63,48,47,62,63
50,47,47,66,53,64,47,47,62,52,62,47,63,79,63,66,63,63,47,63,63,64,78,54
62,63,63,80,49,49,63,47,47,62,47,62,63,62,63,50,65,65,54,62,65,48,63,62
65,49,60,62,63,96,63,63,47,47,47,63,62,78,63,63,63,388,63,64,67,63,66,62
49,64,47,66,47,47,49,65,46,63,62,48,63,63,61,47,66,66,62,47,62,63,50,49
63,47,62,63,67,44,65,62,47,46,62,47,47,50,66,47,48,49,50,52,62,63,47,62
48,56,63,62,78,49,48,62,47,47,62,46,47,62,62,63,59,63,62,62,46,64,46,47
62,64,47,47,47,63,62,62,50,63,63,65,63,66,59,46,47,78,64,47,48,62,64,63
63,47,63,46,49,47,46,47,62,47,62,142,62,63,63,63,49,62,63,78,63,64,47,62
47,62,63,63,64,47,47,47,47,63,63,47,47,62,78,64,62,48,47,60,65,78,79,47
64,63,64,66,65,47,59,64,62,62,62,63,63,63,56,47,79,46,59,62,47,63,47,63
47,48,47,62,62,63,64,62,63,63,62,63,65,47,47,52,78,81,62,63,63,63,63,62
47,47,46,66,47,48,62,63,63,47,47,83,62,235,47,47,62,47,47,63,47,45,48,63
62,63,47,47,62,48,48,66,63,63,62,65,62,62,59,62,63,62,63,62,48,65,62,62
47,64,63,65,62,63,169,64,64,47,63,48,49,62,281,79,57,67,64,78,63,47,46,46
47,63,62,63,65,47,44,47,47,47,47,65,63,64,47,47,80,63,47,47,62,69,50,62
47,62,46,62,50,45,47,62,63,62,62,62,63,46,62,50,63,55,47,62,47,47,48,55
67,69,63,48,49,47,63,49,47,63,47,62,66,61,63,46,65,65,50,47,64,60,63,65
62,44,47,62,65,62,65,49,50,63,78,65,62,48,59,47,60,79,47,62,47,62,63,47
50,78,62,47,65,63,47,63,47,63,47,63,47,62,62,71,62,121,63,63,63,59,63,47
63,63,47,109,63,62,47,50,63,62,47,64,63,47,49,65,58,64,64,62,63,63,63,81
60,52,47,50,46,61,64,62,48,47,47,62,62,81,437,48,66,126,47,63,63,62,50,47
63,62,62,65,47,63,63,63,63,47,63,49,47,48,63,65,60,62,50,63,65,44,49,63
62,47,78,64,47,63,46,62,46,63,62,63,46,47,49,49,62,49,63,46,62,63,65,47
50,49,63,61,48,63,50,64,64,62,62,44,47,62,63,46,71,63,66,62,62,45,63,46
62,47,62,48,47,62,63,62,62,62,62,63,47,64,46,63,47,45,47,63,43,63,65,109
63,61,45,78,62,62,62,50,63,79,62,80,62,48,63,49,59,110,63,47,62,65,63,66
50,49,47,67,63,47,62,62,62,63,47,47,66,62,66,65,59,94,63,62,47,60,64,46
47,64,58,73,63,65,94,47,49,62,47,50,47,64,47,50,61,64,62,62,64,63,45,75
62,63,49,48,48,46,64,63,63,47,62,51,63,46,62,66,47,63,62,63,61,63,47,77
51,62,49,61,63,47,63,62,65,62,62,48,47,47,455,62,65,82,50,46,53,47,63,62
51,63,62,63,62,44,63,47,63,63,46,49,47,64,65,62,77,74,52,63,45,49,63,66
46,64,47,64,47,46,63,47,64,47,47,63,48,62,63,62,78,47,47,47,47,63,50,62
47,63,50,61,47,65,64,66,46,78,47,47,63,63,65,47,63,63,65,47,62,64,49,75
125,62,66,63,50,63,65,63,63,63,47,62,65,66,50,63,62,63,47,47,63,49,48,65
47,63,47,63,63,60,47,62,62,63,62,51,46,112,69,54,63,62,46,63,48,63,62,59
47,66,48,63,51,62,49,63,66,62,62,47,63,66,44,62,63,99,47,46,63,47,47,63
47,62,62,79,62,47,46,79,65,63,63,65,62,64,78,47,78,60,47,47,47,63,62,78
63,48,49,65,62,47,48,50,66,47,62,64,63,63,49,63,50,60,47,47,62,49,47,82
65,47,48,107,62,44,63,62,46,47,63,50,56,79,420,62,62,78,48,47,48,63,51,62
63,46,63,65,50,49,65,47,63,62,47,64,62,49,47,63,47,63,50,47,47,63,62,59
51,65,64,50,48,47,63,64,47,47,62,47,49,63,50,65,63,62,62,47,62,47,63,47
64,49,46,63,64,46,107,47,63,63,63,63,62,66,65,62,63,61,63,47,62,47,64,80
55,48,62,62,63,63,48,44,62,63,62,63,63,66,48,47,47,47,50,47,50,63,50,47
47,63,63,78,48,63,78,141,63,47,47,62,62,62,63,63,62,48,50,47,49,47,62,47
47,47,47,63,47,48,63,63,46,46,47,62,56,65,63,47,62,62,65,63,51,46,47,76
64,63,64,62,63,47,76,62,48,47,47,65,46,62,66,46,79,62,62,47,47,47,64,62
46,65,47,65,49,60,63,62,63,46,47,66,47,63,62,49,140,63,63,63,63,66,47,63
46,62,62,47,64,60,47,65,47,63,47,62,49,64,50,53,63,48,47,62,63,46,65,60
47,62,63,66,47,63,64,62,62,47,47,63,63,64,78,47,47,47,66,47,64,63,46,63
47,47,61,111,50,63,61,94,66,63,47,47,56,50,64,47,60,45,47,62,47,50,49,63
51,65,63,47,50,64,47,61,47,62,62,47,63,78,47,63,62,46,62,47,63,53,62,50
52,63,62,65,46,61,64,97,63,47,62,62,47,62,63,47,48,109,49,63,62,63,62,62
63,63,47,63,47,78,61,60,298,47,47,63,47,63,52,63,78,63,48,62,65,63,63,63
140,63,68,63,62,62,60,62,50,47,63,48,63,65,47,63,63,63,47,47,49,48,46,62
59,49,63,65,63,49,62,60,51,63,63,49,63,62,455,47,47,62,48,47,62,63,47,47
94,62,47,64,64,47,62,62,63,46,62,46,63,62,48,65,96,63,48,63,63,48,63,47
62,63,67,140,62,60,63,79,62,47,63,63,63,64,63,64,78,78,79,63,46,62,63,62
59,62,62,66,62,47,61,47,50,63,62,48,50,63,63,56,62,67,47,46,50,63,62,62
63,64,64,64,62,65,64,60,60,47,62,63,47,65,47,47,235,59,66,63,64,62,63,47
46,47,48,80,48,48,81,62,65,63,62,63,63,49,47,55,43,62,63,47,63,49,62,62
62,47,65,59,65,60,106,60,47,46,47,69,62,63,62,47,62,62,62,63,63,56,48,47
47,64,47,62,62,63,48,63,60,47,62,63,62,62,63,47,109,94,47,48,62,51,47,49
