timestamp;percentile_duration_100;percentile_duration_100/20
2017-07-15T09:58:01Z;185.702;9,2851
2017-07-15T09:58:02Z;2689.5939;134,479695
2017-07-15T09:58:03Z;223.1448;11,15724
2017-07-15T09:58:04Z;2403.6246;120,18123
2017-07-15T09:58:05Z;1665.5649;83,278245
2017-07-15T09:58:06Z;1477.497;73,87485
2017-07-15T09:58:07Z;1344.7173;67,235865
2017-07-15T09:58:08Z;245.5726;12,27863
2017-07-15T09:58:09Z;916.8763;45,843815
2017-07-15T09:58:10Z;536.2323;26,811615
2017-07-15T09:58:11Z;396.2152;19,81076
2017-07-15T09:58:12Z;193.7273;9,686365
2017-07-15T09:58:13Z;190.1395;9,506975
2017-07-15T09:58:14Z;207.5921;10,379605
2017-07-15T09:58:15Z;247.4593;12,372965
2017-07-15T09:58:16Z;203.2522;10,16261
2017-07-15T09:58:17Z;191.5626;9,57813
2017-07-15T09:58:18Z;188.7272;9,43636
2017-07-15T09:58:19Z;628.5396;31,42698
2017-07-15T09:58:20Z;210.4443;10,522215
2017-07-15T09:58:21Z;415.1645;20,758225
2017-07-15T09:58:22Z;203.2291;10,161455
2017-07-15T09:58:23Z;209.7187;10,485935
2017-07-15T09:58:24Z;203.6738;10,18369
2017-07-15T09:58:25Z;191.7405;9,587025
2017-07-15T09:58:26Z;198.1446;9,90723
2017-07-15T09:58:27Z;231.2221;11,561105
2017-07-15T09:58:28Z;378.6231;18,931155
2017-07-15T09:58:29Z;223.6811;11,184055
2017-07-15T09:58:30Z;198.6493;9,932465
2017-07-15T09:58:31Z;184.8174;9,24087
2017-07-15T09:58:32Z;215.0982;10,75491
2017-07-15T09:58:33Z;259.0992;12,95496
2017-07-15T09:58:34Z;232.2835;11,614175
2017-07-15T09:58:35Z;215.7913;10,789565
2017-07-15T09:58:36Z;223.3679;11,168395
2017-07-15T09:58:37Z;241.7136;12,08568
2017-07-15T09:58:38Z;196.4416;9,82208
2017-07-15T09:58:40Z;211.2652;10,56326
2017-07-15T09:58:41Z;207.6261;10,381305
2017-07-15T09:58:42Z;211.8556;10,59278
2017-07-15T09:58:43Z;200.2924;10,01462
2017-07-15T09:58:44Z;200.1406;10,00703
2017-07-15T09:58:45Z;187.3779;9,368895
2017-07-15T09:58:46Z;211.9178;10,59589
2017-07-15T09:58:47Z;186.0142;9,30071
2017-07-15T09:58:48Z;188.4601;9,423005
2017-07-15T09:58:49Z;205.8726;10,29363
2017-07-15T09:58:50Z;384.6871;19,234355
2017-07-15T09:58:51Z;227.0829;11,354145
2017-07-15T09:58:52Z;435.9356;21,79678
2017-07-15T09:58:53Z;210.8059;10,540295
2017-07-15T09:58:54Z;381.4103;19,070515
2017-07-15T09:58:55Z;417.9998;20,89999
2017-07-15T09:58:56Z;192.4432;9,62216
2017-07-15T09:58:57Z;233.9764;11,69882
2017-07-15T09:58:58Z;208.2052;10,41026
2017-07-15T09:58:59Z;231.1857;11,559285
2017-07-15T09:59:00Z;207.3505;10,367525
2017-07-15T09:59:01Z;177.2512;8,86256
2017-07-15T09:59:02Z;212.973;10,64865
2017-07-15T09:59:03Z;268.0913;13,404565
2017-07-15T09:59:04Z;183.4975;9,174875
