timestamp,"percentile_duration_100"
"2017-07-15T09:48:27Z","207.9737"
"2017-07-15T09:48:28Z","211.5731"
"2017-07-15T09:48:29Z","220.0593"
"2017-07-15T09:48:30Z","200.6894"
"2017-07-15T09:48:31Z","205.0063"
"2017-07-15T09:48:32Z","192.8836"
"2017-07-15T09:48:33Z","209.8303"
"2017-07-15T09:48:34Z","219.8406"
"2017-07-15T09:48:35Z","190.9955"
"2017-07-15T09:48:36Z","215.6405"
"2017-07-15T09:48:37Z","201.2122"
"2017-07-15T09:48:38Z","198.462"
"2017-07-15T09:48:39Z","404.3733"
"2017-07-15T09:48:40Z","214.283"
"2017-07-15T09:48:41Z","226.9786"
"2017-07-15T09:48:42Z","330.4044"
"2017-07-15T09:48:43Z","228.7743"
"2017-07-15T09:48:44Z","185.3785"
"2017-07-15T09:48:45Z","1040.0987"
"2017-07-15T09:48:46Z","220.6101"
"2017-07-15T09:48:47Z","223.6954"
"2017-07-15T09:48:48Z","201.6528"
"2017-07-15T09:48:49Z","399.4606"
"2017-07-15T09:48:50Z","420.053"
"2017-07-15T09:48:51Z","667.1808"
"2017-07-15T09:48:52Z","414.2626"
"2017-07-15T09:48:53Z","233.5941"
"2017-07-15T09:48:54Z","268.5063"
"2017-07-15T09:48:55Z","190.394"
"2017-07-15T09:48:56Z","207.7592"
"2017-07-15T09:48:57Z","200.4146"
"2017-07-15T09:48:58Z","197.093"
"2017-07-15T09:48:59Z","192.806"
"2017-07-15T09:49:00Z","277.1692"
"2017-07-15T09:49:01Z","207.3329"
"2017-07-15T09:49:02Z","558.2669"
"2017-07-15T09:49:03Z","216.6885"
"2017-07-15T09:49:04Z","304.8519"
"2017-07-15T09:49:05Z","208.4515"
"2017-07-15T09:49:06Z","208.0125"
"2017-07-15T09:49:07Z","207.3246"
"2017-07-15T09:49:08Z","365.1711"
"2017-07-15T09:49:09Z","386.2966"
"2017-07-15T09:49:10Z","211.8339"
"2017-07-15T09:49:11Z","232.4168"
"2017-07-15T09:49:12Z","847.0505"
"2017-07-15T09:49:13Z","243.7181"
"2017-07-15T09:49:14Z","229.8936"
"2017-07-15T09:49:15Z","761.2818"
"2017-07-15T09:49:16Z","234.8332"
"2017-07-15T09:49:17Z","395.9509"
"2017-07-15T09:49:18Z","386.4204"
"2017-07-15T09:49:19Z","274.6986"
"2017-07-15T09:49:20Z","247.8138"
"2017-07-15T09:49:21Z","241.1622"
"2017-07-15T09:49:22Z","202.4497"
"2017-07-15T09:49:23Z","400.8579"
"2017-07-15T09:49:24Z","203.888"
"2017-07-15T09:49:25Z","698.7272"
"2017-07-15T09:49:26Z","881.332"
"2017-07-15T09:49:27Z","605.149"
"2017-07-15T09:49:28Z","212.9492"
"2017-07-15T09:49:29Z","386.5044"
"2017-07-15T09:49:30Z","357.3015"
"2017-07-15T09:49:31Z","214.8533"
"2017-07-15T09:49:32Z","4084.7733"
"2017-07-15T09:49:33Z","3255.3048"
"2017-07-15T09:49:34Z","210.7314"
"2017-07-15T09:49:35Z","204.7514"
"2017-07-15T09:49:36Z","199.8799"
"2017-07-15T09:49:37Z","200.8541"
"2017-07-15T09:49:38Z","228.0953"
"2017-07-15T09:49:39Z","250.0005"
"2017-07-15T09:49:40Z","457.2768"
"2017-07-15T09:49:41Z","209.6939"
"2017-07-15T09:49:42Z","357.5426"
"2017-07-15T09:49:43Z","213.4889"
"2017-07-15T09:49:44Z","416.8541"
"2017-07-15T09:49:45Z","201.0894"
"2017-07-15T09:49:46Z","206.2137"
"2017-07-15T09:49:47Z","386.8635"
"2017-07-15T09:49:48Z","297.7885"
"2017-07-15T09:49:49Z","393.0837"
"2017-07-15T09:49:50Z","213.1449"
"2017-07-15T09:49:51Z","1007.6816"
"2017-07-15T09:49:52Z","223.0533"
"2017-07-15T09:49:53Z","366.7931"
"2017-07-15T09:49:54Z","191.4579"
"2017-07-15T09:49:55Z","211.7308"
"2017-07-15T09:49:56Z","205.7091"
"2017-07-15T09:49:57Z","387.1463"
"2017-07-15T09:49:58Z","225.8818"
"2017-07-15T09:49:59Z","839.3459"
"2017-07-15T09:50:00Z","453.2804"
"2017-07-15T09:50:01Z","749.5304"
"2017-07-15T09:50:02Z","755.5437"
"2017-07-15T09:50:03Z","218.4092"
"2017-07-15T09:50:04Z","225.0048"
"2017-07-15T09:50:05Z","189.8253"
"2017-07-15T09:50:06Z","199.402"
"2017-07-15T09:50:07Z","195.4615"
"2017-07-15T09:50:08Z","191.6652"
"2017-07-15T09:50:09Z","217.9126"
"2017-07-15T09:50:10Z","211.6772"
"2017-07-15T09:50:11Z","235.9935"
"2017-07-15T09:50:12Z","1145.9438"
"2017-07-15T09:50:13Z","201.256"
"2017-07-15T09:50:14Z","231.0244"
"2017-07-15T09:50:15Z","202.2293"
"2017-07-15T09:50:16Z","208.6094"
"2017-07-15T09:50:17Z","193.1559"
"2017-07-15T09:50:18Z","426.7577"
"2017-07-15T09:55:17Z","435.6996"
"2017-07-15T09:55:18Z","423.1791"
"2017-07-15T09:55:19Z","533.0095"
"2017-07-15T09:55:20Z","1253.4356"
"2017-07-15T09:55:21Z","474.5935"
"2017-07-15T09:55:22Z","660.2695"
"2017-07-15T09:55:23Z","638.7432"
"2017-07-15T09:55:24Z","204.2226"
"2017-07-15T09:55:25Z","1355.36"
"2017-07-15T09:55:26Z","737.7001"
"2017-07-15T09:55:27Z","1263.4781"
"2017-07-15T09:55:28Z","987.4129"
"2017-07-15T09:55:29Z","799.5799"
"2017-07-15T09:55:30Z","371.5815"
"2017-07-15T09:55:31Z","235.2145"
"2017-07-15T09:55:32Z","220.7395"
"2017-07-15T09:55:33Z","214.8553"
"2017-07-15T09:55:34Z","237.3536"
"2017-07-15T09:55:35Z","233.7479"
"2017-07-15T09:55:36Z","411.8388"
"2017-07-15T09:55:37Z","210.1932"
"2017-07-15T09:55:38Z","605.413"
"2017-07-15T09:55:39Z","272.7283"
